термин tf idf tf-idf
заведение 0.001866 0.133267 0.000249
близкий 0.000933 4.350497 0.004059
гость 0.000933 0.133267 0.000124
большой 0.005597 0.584963 0.003274
проваливаться 0.000933 6.672425 0.006225
хороший 0.000933 0.057715 0.000054
понимать 0.001866 2.087463 0.003895
интеллектуальный 0.001866 0.117836 0.000220
объём 0.000933 1.917538 0.001789
друг 0.000933 1.350497 0.001260
одобрить 0.000933 0.86507 0.000807
благодарность 0.000933 2.672425 0.002493
агрегатор 0.000933 0.133267 0.000124
понятный 0.000933 1.628031 0.001519
многие 0.001866 2.148863 0.004010
описание 0.003731 0.971986 0.003626
подарок 0.000933 3.212994 0.002998
эмоция 0.000933 4.672425 0.004359
конец 0.000933 1.543142 0.001440
проверяться 0.000933 0.814444 0.000760
точно 0.000933 1.971986 0.001840
подходящий 0.000933 0.280108 0.000261
процесс 0.003731 0.563901 0.002104
рад 0.000933 5.087463 0.004747
соответствовать 0.000933 1.350497 0.001260
аркан 0.000933 5.672425 0.005292
новичок 0.001866 0.443607 0.000828
оплата 0.001866 1.86507 0.003480
мучить 0.001866 5.087463 0.009493
познакомиться 0.001866 3.087463 0.005761
блог 0.002799 0.0 0.000000
количество 0.000933 1.628031 0.001519
распечатать 0.000933 3.672425 0.003426
обучать 0.001866 0.117836 0.000220
улучшить 0.001866 3.350497 0.006252
поступок 0.001866 5.087463 0.009493
соглашение 0.000933 0.133267 0.000124
онлайн 0.008396 0.117836 0.000989
мочь 0.004664 0.0 0.000000
трудность 0.000933 2.672425 0.002493
счастливый 0.000933 5.087463 0.004747
экран 0.000933 4.087463 0.003814
учебный 0.002799 0.0 0.000000
фамилия 0.000933 0.133267 0.000124
личный 0.002799 0.297386 0.000832
продвинуть 0.000933 1.86507 0.001740
проводить 0.000933 1.628031 0.001519
видеоурок 0.003731 0.839535 0.003132
сравнение 0.000933 1.028569 0.000960
каждый 0.000933 0.133267 0.000124
татьяна 0.000933 1.86507 0.001740
соцсеть 0.000933 1.628031 0.001519
насыщенный 0.000933 1.280108 0.001194
имя 0.000933 0.014214 0.000013
телефон 0.000933 2.86507 0.002673
жалеть 0.000933 2.765535 0.002580
негативный 0.000933 5.672425 0.005292
качество 0.000933 1.212994 0.001132
интересовать 0.000933 0.584963 0.000546
разместить 0.001866 0.117836 0.000220
бизнес 0.000933 0.117836 0.000110
энергия 0.003731 5.087463 0.018981
консультант 0.000933 3.087463 0.002881
серьёзно 0.000933 2.280108 0.002127
человек 0.004664 1.180572 0.005506
дмитрий 0.000933 4.087463 0.003814
сделать 0.000933 0.672425 0.000627
кура 0.000933 5.087463 0.004747
рассказывать 0.000933 1.028569 0.000960
подача 0.000933 1.028569 0.000960
визуальный 0.001866 0.133267 0.000249
энергетика 0.000933 5.672425 0.005292
совместимость 0.000933 5.672425 0.005292
посмотреть 0.001866 0.765535 0.001428
жизнь 0.005597 1.917538 0.010732
доступ 0.003731 0.424498 0.001584
выучиться 0.000933 2.86507 0.002673
вещь 0.000933 2.087463 0.001948
спец 0.000933 3.350497 0.003126
проект 0.001866 0.0 0.000000
статья 0.000933 1.117836 0.001043
вода 0.000933 0.86507 0.000807
начало 0.003731 1.246161 0.004649
видно 0.001866 2.86507 0.005346
обучаться 0.004664 0.789782 0.003684
паспорт 0.000933 5.087463 0.004747
отправить 0.000933 0.10257 0.000096
никифоров 0.000933 5.087463 0.004747
душа 0.003731 2.765535 0.010318
урок 0.003731 0.297386 0.001110
рубрикатор 0.000933 0.350497 0.000327
поэтому 0.000933 0.650058 0.000607
понять 0.001866 1.028569 0.001919
пригодиться 0.000933 1.718229 0.001603
светлана 0.000933 1.672425 0.001560
всё 0.007463 0.014214 0.000106
ранний 0.001866 2.424498 0.004524
понятно 0.002799 1.672425 0.004681
содержать 0.000933 0.180572 0.000168
линия 0.000933 6.672425 0.006225
обратный 0.000933 0.072512 0.000068
ирина 0.000933 1.672425 0.001560
яндекс 0.001866 0.133267 0.000249
причина 0.000933 1.765535 0.001647
очень 0.000933 1.387023 0.001294
благодаря 0.000933 1.814444 0.001693
данный 0.000933 1.86507 0.001740
около 0.000933 0.133267 0.000124
клиент 0.001866 1.462972 0.002730
лапшин 0.000933 5.087463 0.004747
известный 0.000933 3.86507 0.003606
кабинет 0.001866 0.387023 0.000722
год 0.001866 0.387023 0.000722
софья 0.000933 5.087463 0.004747
максимально 0.000933 1.814444 0.001693
опубликовать 0.000933 0.628031 0.000586
время 0.001866 0.014214 0.000027
рекомендация 0.004664 1.180572 0.005506
работа 0.005597 0.10257 0.000574
комментарий 0.007463 0.10257 0.000765
упустить 0.000933 4.672425 0.004359
купить 0.002799 0.814444 0.002280
финансы 0.000933 0.133267 0.000124
формат 0.003731 0.180572 0.000674
спасибо 0.002799 1.5025 0.004205
неверный 0.000933 6.672425 0.006225
точка 0.000933 1.86507 0.001740
принимать 0.000933 0.628031 0.000586
идеальный 0.000933 2.028569 0.001893
это 0.000933 0.014214 0.000013
смотреть 0.000933 0.695145 0.000649
знать 0.002799 0.672425 0.001882
действительно 0.000933 1.087463 0.001015
справляться 0.000933 4.672425 0.004359
доп 0.000933 2.280108 0.002127
ошибка 0.000933 0.072512 0.000068
расчёт 0.001866 3.672425 0.006853
сказать 0.000933 1.814444 0.001693
сообщить 0.000933 0.133267 0.000124
спокойно 0.000933 4.672425 0.004359
раскрыть 0.000933 2.424498 0.002262
сектор 0.000933 6.672425 0.006225
дарья 0.000933 2.280108 0.002127
регистрация 0.001866 0.133267 0.000249
разложить 0.000933 3.672425 0.003426
кук 0.000933 0.133267 0.000124
разбираться 0.001866 1.672425 0.003121
